time,index,pv_measurement,location_A,location_B,location_C
2019-11-19 01:00:00,4059,0.0,1,0,0
2019-11-19 02:00:00,7729,0.0,0,0,1
2019-11-19 02:00:00,7728,0.0,0,1,0
2019-11-19 02:00:00,4060,0.0,1,0,0
2019-11-19 03:00:00,7729,0.0,0,1,0
2019-11-19 03:00:00,7730,0.0,0,0,1
2019-11-19 03:00:00,4061,0.0,1,0,0
2019-11-19 04:00:00,7731,0.0,0,0,1
2019-11-19 04:00:00,7730,0.0,0,1,0
2019-11-19 04:00:00,4062,0.0,1,0,0
2019-11-19 05:00:00,7732,0.0,0,0,1
2019-11-19 05:00:00,7731,0.0,0,1,0
2019-11-19 05:00:00,4063,0.0,1,0,0
2019-11-19 06:00:00,7733,0.0,0,0,1
2019-11-19 06:00:00,7732,0.0,0,1,0
2019-11-19 06:00:00,4064,0.0,1,0,0
2019-11-19 07:00:00,4065,0.0,1,0,0
2019-11-19 07:00:00,7734,0.0,0,0,1
2019-11-19 07:00:00,7733,0.0,0,1,0
2019-11-19 08:00:00,7735,0.0,0,0,1
2019-11-19 08:00:00,7734,0.0,0,1,0
2019-11-19 08:00:00,4066,1.9799999999999998,1,0,0
2019-11-19 09:00:00,7735,0.0,0,1,0
2019-11-19 09:00:00,7736,0.0,0,0,1
2019-11-19 09:00:00,4067,12.76,1,0,0
2019-11-19 10:00:00,7737,19.6,0,0,1
2019-11-19 10:00:00,4068,58.96,1,0,0
2019-11-19 10:00:00,7736,6.9,0,1,0
2019-11-19 11:00:00,7737,13.8,0,1,0
2019-11-19 11:00:00,4069,81.62,1,0,0
2019-11-19 12:00:00,7739,9.8,0,0,1
2019-11-19 12:00:00,4070,42.68,1,0,0
2019-11-19 12:00:00,7738,5.175,0,1,0
2019-11-19 13:00:00,7739,0.0,0,1,0
2019-11-19 13:00:00,7740,0.0,0,0,1
2019-11-19 13:00:00,4071,4.4,1,0,0
2019-11-19 14:00:00,4072,0.0,1,0,0
2019-11-19 14:00:00,7740,0.0,0,1,0
2019-11-19 14:00:00,7741,0.0,0,0,1
2019-11-19 15:00:00,7742,0.0,0,0,1
2019-11-19 15:00:00,7741,0.0,0,1,0
2019-11-19 15:00:00,4073,0.0,1,0,0
2019-11-19 16:00:00,7743,0.0,0,0,1
2019-11-19 16:00:00,7742,0.0,0,1,0
2019-11-19 16:00:00,4074,0.0,1,0,0
2019-11-19 17:00:00,7743,0.0,0,1,0
2019-11-19 17:00:00,4075,0.0,1,0,0
2019-11-19 17:00:00,7744,0.0,0,0,1
2019-11-19 18:00:00,7744,0.0,0,1,0
2019-11-19 18:00:00,4076,0.0,1,0,0
2019-11-19 18:00:00,7745,0.0,0,0,1
2019-11-19 19:00:00,7746,0.0,0,0,1
2019-11-19 19:00:00,7745,0.0,0,1,0
2019-11-19 19:00:00,4077,0.0,1,0,0
2019-11-19 20:00:00,4078,0.0,1,0,0
2019-11-19 20:00:00,7747,0.0,0,0,1
2019-11-19 20:00:00,7746,0.0,0,1,0
2019-11-19 21:00:00,7748,0.0,0,0,1
2019-11-19 21:00:00,7747,0.0,0,1,0
2019-11-19 21:00:00,4079,0.0,1,0,0
2019-11-19 22:00:00,4080,0.0,1,0,0
2019-11-19 22:00:00,7748,0.0,0,1,0
2019-11-19 22:00:00,7749,0.0,0,0,1
2019-11-19 23:00:00,7749,0.0,0,1,0
2019-11-19 23:00:00,7750,0.0,0,0,1
2019-11-19 23:00:00,4081,0.0,1,0,0
2019-11-20 00:00:00,7750,0.0,0,1,0
2019-11-20 00:00:00,7751,0.0,0,0,1
2019-11-20 00:00:00,4082,0.0,1,0,0
2019-11-20 01:00:00,7751,0.0,0,1,0
2019-11-20 01:00:00,7752,0.0,0,0,1
2019-11-20 01:00:00,4083,0.0,1,0,0
2019-11-20 02:00:00,7752,0.0,0,1,0
2019-11-20 02:00:00,4084,0.0,1,0,0
2019-11-20 02:00:00,7753,0.0,0,0,1
2019-11-20 03:00:00,4085,0.0,1,0,0
2019-11-20 03:00:00,7753,0.0,0,1,0
2019-11-20 03:00:00,7754,0.0,0,0,1
2019-11-20 04:00:00,7755,0.0,0,0,1
2019-11-20 04:00:00,4086,0.0,1,0,0
2019-11-20 04:00:00,7754,0.0,0,1,0
2019-11-20 05:00:00,4087,0.0,1,0,0
2019-11-20 05:00:00,7755,0.0,0,1,0
2019-11-20 05:00:00,7756,0.0,0,0,1
2019-11-20 06:00:00,4088,0.0,1,0,0
2019-11-20 06:00:00,7756,0.0,0,1,0
2019-11-20 06:00:00,7757,0.0,0,0,1
2019-11-20 07:00:00,4089,6.16,1,0,0
2019-11-20 07:00:00,7757,0.0,0,1,0
2019-11-20 07:00:00,7758,0.0,0,0,1
2019-11-20 08:00:00,4090,291.5,1,0,0
2019-11-20 08:00:00,7759,0.0,0,0,1
2019-11-20 08:00:00,7758,5.175,0,1,0
2019-11-20 09:00:00,7760,9.8,0,0,1
2019-11-20 09:00:00,4091,1549.24,1,0,0
2019-11-20 09:00:00,7759,37.0875,0,1,0
2019-11-20 10:00:00,7760,53.475,0,1,0
2019-11-20 10:00:00,7761,19.6,0,0,1
2019-11-20 10:00:00,4092,1889.3600000000001,1,0,0
2019-11-20 11:00:00,4093,1046.3200000000002,1,0,0
2019-11-20 11:00:00,7761,38.8125,0,1,0
2019-11-20 12:00:00,7763,9.8,0,0,1
2019-11-20 12:00:00,4094,521.8399999999999,1,0,0
2019-11-20 12:00:00,7762,24.15,0,1,0
2019-11-20 13:00:00,7763,7.7625,0,1,0
2019-11-20 13:00:00,4095,108.67999999999999,1,0,0
2019-11-20 13:00:00,7764,0.0,0,0,1
2019-11-20 14:00:00,7765,0.0,0,0,1
2019-11-20 14:00:00,7764,0.0,0,1,0
2019-11-20 14:00:00,4096,3.9599999999999995,1,0,0
2019-11-20 15:00:00,7766,0.0,0,0,1
2019-11-20 15:00:00,7765,0.0,0,1,0
2019-11-20 15:00:00,4097,0.0,1,0,0
2019-11-20 16:00:00,7766,0.0,0,1,0
2019-11-20 16:00:00,7767,0.0,0,0,1
2019-11-20 16:00:00,4098,0.0,1,0,0
2019-11-20 17:00:00,7767,0.0,0,1,0
2019-11-20 17:00:00,7768,0.0,0,0,1
2019-11-20 17:00:00,4099,0.0,1,0,0
2019-11-20 18:00:00,7768,0.0,0,1,0
2019-11-20 18:00:00,7769,0.0,0,0,1
2019-11-20 18:00:00,4100,0.0,1,0,0
2019-11-20 19:00:00,7769,0.0,0,1,0
2019-11-20 19:00:00,7770,0.0,0,0,1
2019-11-20 19:00:00,4101,0.0,1,0,0
2019-11-20 20:00:00,7771,0.0,0,0,1
2019-11-20 20:00:00,4102,0.0,1,0,0
2019-11-20 20:00:00,7770,0.0,0,1,0
2019-11-20 21:00:00,7772,0.0,0,0,1
2019-11-20 21:00:00,7771,0.0,0,1,0
2019-11-20 21:00:00,4103,0.0,1,0,0
2019-11-20 22:00:00,4104,0.0,1,0,0
2019-11-20 22:00:00,7772,0.0,0,1,0
2019-11-20 22:00:00,7773,0.0,0,0,1
2019-11-20 23:00:00,4105,0.0,1,0,0
2019-11-20 23:00:00,7774,0.0,0,0,1
2019-11-20 23:00:00,7773,0.0,0,1,0
2019-11-21 00:00:00,7774,0.0,0,1,0
2019-11-21 00:00:00,7775,0.0,0,0,1
2019-11-21 00:00:00,4106,0.0,1,0,0
2019-11-21 01:00:00,4107,0.0,1,0,0
2019-11-21 01:00:00,7775,0.0,0,1,0
2019-11-21 01:00:00,7776,0.0,0,0,1
2019-11-21 02:00:00,7777,0.0,0,0,1
2019-11-21 02:00:00,7776,0.0,0,1,0
2019-11-21 02:00:00,4108,0.0,1,0,0
2019-11-21 03:00:00,7778,0.0,0,0,1
2019-11-21 03:00:00,4109,0.0,1,0,0
2019-11-21 03:00:00,7777,0.0,0,1,0
2019-11-21 04:00:00,7779,0.0,0,0,1
2019-11-21 04:00:00,7778,0.0,0,1,0
2019-11-21 04:00:00,4110,0.0,1,0,0
2019-11-21 05:00:00,4111,0.0,1,0,0
2019-11-21 05:00:00,7780,0.0,0,0,1
2019-11-21 05:00:00,7779,0.0,0,1,0
2019-11-21 06:00:00,7780,0.0,0,1,0
2019-11-21 06:00:00,4112,0.0,1,0,0
2019-11-21 06:00:00,7781,0.0,0,0,1
2019-11-21 07:00:00,7781,0.0,0,1,0
2019-11-21 07:00:00,7782,0.0,0,0,1
2019-11-21 07:00:00,4113,0.44,1,0,0
2019-11-21 08:00:00,4114,203.72,1,0,0
2019-11-21 08:00:00,7783,0.0,0,0,1
2019-11-21 08:00:00,7782,10.35,0,1,0
2019-11-21 09:00:00,4115,1121.34,1,0,0
2019-11-21 09:00:00,7784,19.6,0,0,1
2019-11-21 09:00:00,7783,55.2,0,1,0
2019-11-21 10:00:00,7784,61.2375,0,1,0
2019-11-21 10:00:00,4116,559.46,1,0,0
2019-11-21 11:00:00,7785,25.875,0,1,0
2019-11-21 11:00:00,4117,231.22000000000003,1,0,0
2019-11-21 11:00:00,7786,9.8,0,0,1
2019-11-21 12:00:00,7786,17.25,0,1,0
2019-11-21 12:00:00,4118,134.64,1,0,0
2019-11-21 13:00:00,7787,0.8625,0,1,0
2019-11-21 13:00:00,7788,0.0,0,0,1
2019-11-21 13:00:00,4119,11.66,1,0,0
2019-11-21 14:00:00,7788,0.0,0,1,0
2019-11-21 14:00:00,4120,0.0,1,0,0
2019-11-21 14:00:00,7789,0.0,0,0,1
2019-11-21 15:00:00,4121,0.0,1,0,0
2019-11-21 15:00:00,7790,0.0,0,0,1
2019-11-21 15:00:00,7789,0.0,0,1,0
2019-11-21 16:00:00,7790,0.0,0,1,0
2019-11-21 16:00:00,4122,0.0,1,0,0
2019-11-21 16:00:00,7791,0.0,0,0,1
2019-11-21 17:00:00,4123,0.0,1,0,0
2019-11-21 17:00:00,7791,0.0,0,1,0
2019-11-21 17:00:00,7792,0.0,0,0,1
2019-11-21 18:00:00,7792,0.0,0,1,0
2019-11-21 18:00:00,4124,0.0,1,0,0
2019-11-21 18:00:00,7793,0.0,0,0,1
2019-11-21 19:00:00,7794,0.0,0,0,1
2019-11-21 19:00:00,7793,0.0,0,1,0
2019-11-21 19:00:00,4125,0.0,1,0,0
2019-11-21 20:00:00,7795,0.0,0,0,1
2019-11-21 20:00:00,7794,0.0,0,1,0
2019-11-21 20:00:00,4126,0.0,1,0,0
2019-11-21 21:00:00,7795,0.0,0,1,0
2019-11-21 21:00:00,4127,0.0,1,0,0
2019-11-21 21:00:00,7796,0.0,0,0,1
2019-11-21 22:00:00,7796,0.0,0,1,0
2019-11-21 22:00:00,7797,0.0,0,0,1
2019-11-21 22:00:00,4128,0.0,1,0,0
2019-11-21 23:00:00,7798,0.0,0,0,1
2019-11-21 23:00:00,7797,0.0,0,1,0
2019-11-21 23:00:00,4129,0.0,1,0,0
2019-11-22 00:00:00,7799,0.0,0,0,1
2019-11-22 00:00:00,7798,0.0,0,1,0
2019-11-22 00:00:00,4130,0.0,1,0,0
2019-11-22 01:00:00,7799,0.0,0,1,0
2019-11-22 01:00:00,4131,0.0,1,0,0
2019-11-22 01:00:00,7800,0.0,0,0,1
2019-11-22 02:00:00,4132,0.0,1,0,0
2019-11-22 02:00:00,7800,0.0,0,1,0
2019-11-22 02:00:00,7801,0.0,0,0,1
2019-11-22 03:00:00,7801,0.0,0,1,0
2019-11-22 03:00:00,7802,0.0,0,0,1
2019-11-22 03:00:00,4133,0.0,1,0,0
2019-11-22 04:00:00,7802,0.0,0,1,0
2019-11-22 04:00:00,7803,0.0,0,0,1
2019-11-22 04:00:00,4134,0.0,1,0,0
2019-11-22 05:00:00,7804,0.0,0,0,1
2019-11-22 05:00:00,4135,0.0,1,0,0
2019-11-22 05:00:00,7803,0.0,0,1,0
2019-11-22 06:00:00,7804,0.0,0,1,0
2019-11-22 06:00:00,7805,0.0,0,0,1
2019-11-22 06:00:00,4136,0.0,1,0,0
2019-11-22 07:00:00,4137,1.32,1,0,0
2019-11-22 07:00:00,7806,0.0,0,0,1
2019-11-22 07:00:00,7805,0.0,0,1,0
2019-11-22 08:00:00,7807,9.8,0,0,1
2019-11-22 08:00:00,7806,3.45,0,1,0
2019-11-22 08:00:00,4138,80.52,1,0,0
2019-11-22 09:00:00,7807,32.775,0,1,0
2019-11-22 09:00:00,7808,29.400000000000002,0,0,1
2019-11-22 09:00:00,4139,638.44,1,0,0
2019-11-22 10:00:00,7808,41.4,0,1,0
2019-11-22 10:00:00,4140,1122.0000000000002,1,0,0
2019-11-22 10:00:00,7809,49.0,0,0,1
2019-11-22 11:00:00,4141,926.64,1,0,0
2019-11-22 11:00:00,7809,39.675,0,1,0
2019-11-22 12:00:00,7810,22.425,0,1,0
2019-11-22 12:00:00,7811,39.2,0,0,1
2019-11-22 12:00:00,4142,248.82,1,0,0
2019-11-22 13:00:00,7811,6.9,0,1,0
2019-11-22 13:00:00,4143,80.3,1,0,0
2019-11-22 13:00:00,7812,19.6,0,0,1
2019-11-22 14:00:00,7812,0.0,0,1,0
2019-11-22 14:00:00,7813,0.0,0,0,1
2019-11-22 14:00:00,4144,0.22,1,0,0
2019-11-22 15:00:00,7813,0.0,0,1,0
2019-11-22 15:00:00,4145,0.0,1,0,0
2019-11-22 15:00:00,7814,0.0,0,0,1
2019-11-22 16:00:00,7814,0.0,0,1,0
2019-11-22 16:00:00,7815,0.0,0,0,1
2019-11-22 16:00:00,4146,0.0,1,0,0
2019-11-22 17:00:00,7815,0.0,0,1,0
2019-11-22 17:00:00,7816,0.0,0,0,1
2019-11-22 17:00:00,4147,0.0,1,0,0
2019-11-22 18:00:00,7817,0.0,0,0,1
2019-11-22 18:00:00,7816,0.0,0,1,0
2019-11-22 18:00:00,4148,0.0,1,0,0
2019-11-22 19:00:00,4149,0.0,1,0,0
2019-11-22 19:00:00,7817,0.0,0,1,0
2019-11-22 19:00:00,7818,0.0,0,0,1
2019-11-22 20:00:00,4150,0.0,1,0,0
2019-11-22 20:00:00,7818,0.0,0,1,0
2019-11-22 20:00:00,7819,0.0,0,0,1
2019-11-22 21:00:00,4151,0.0,1,0,0
2019-11-22 21:00:00,7819,0.0,0,1,0
2019-11-22 21:00:00,7820,0.0,0,0,1
2019-11-22 22:00:00,4152,0.0,1,0,0
2019-11-22 22:00:00,7821,0.0,0,0,1
2019-11-22 22:00:00,7820,0.0,0,1,0
2019-11-22 23:00:00,7822,0.0,0,0,1
2019-11-22 23:00:00,4153,0.0,1,0,0
2019-11-22 23:00:00,7821,0.0,0,1,0
2019-11-23 00:00:00,7823,0.0,0,0,1
2019-11-23 00:00:00,4154,0.0,1,0,0
2019-11-23 00:00:00,7822,0.0,0,1,0
2019-11-23 01:00:00,7824,0.0,0,0,1
2019-11-23 01:00:00,4155,0.0,1,0,0
2019-11-23 01:00:00,7823,0.0,0,1,0
2019-11-23 02:00:00,7825,0.0,0,0,1
2019-11-23 02:00:00,7824,0.0,0,1,0
2019-11-23 02:00:00,4156,0.0,1,0,0
2019-11-23 03:00:00,4157,0.0,1,0,0
2019-11-23 03:00:00,7825,0.0,0,1,0
2019-11-23 03:00:00,7826,0.0,0,0,1
2019-11-23 04:00:00,7826,0.0,0,1,0
2019-11-23 04:00:00,7827,0.0,0,0,1
2019-11-23 04:00:00,4158,0.0,1,0,0
2019-11-23 05:00:00,4159,0.0,1,0,0
2019-11-23 05:00:00,7828,0.0,0,0,1
2019-11-23 05:00:00,7827,0.0,0,1,0
2019-11-23 06:00:00,4160,0.0,1,0,0
2019-11-23 06:00:00,7829,0.0,0,0,1
2019-11-23 06:00:00,7828,0.0,0,1,0
2019-11-23 07:00:00,4161,0.22,1,0,0
2019-11-23 07:00:00,7830,0.0,0,0,1
2019-11-23 07:00:00,7829,0.0,0,1,0
2019-11-23 08:00:00,7831,9.8,0,0,1
2019-11-23 08:00:00,4162,82.94,1,0,0
2019-11-23 08:00:00,7830,3.45,0,1,0
2019-11-23 09:00:00,4163,240.67999999999998,1,0,0
2019-11-23 09:00:00,7832,39.2,0,0,1
2019-11-23 09:00:00,7831,33.637499999999996,0,1,0
2019-11-23 10:00:00,7833,49.0,0,0,1
2019-11-23 10:00:00,7832,34.5,0,1,0
2019-11-23 10:00:00,4164,201.96,1,0,0
2019-11-23 11:00:00,7833,23.2875,0,1,0
2019-11-23 11:00:00,7834,29.400000000000002,0,0,1
2019-11-23 11:00:00,4165,131.34,1,0,0
2019-11-23 12:00:00,4166,301.40000000000003,1,0,0
2019-11-23 12:00:00,7834,22.425,0,1,0
2019-11-23 12:00:00,7835,39.2,0,0,1
2019-11-23 13:00:00,7836,19.6,0,0,1
2019-11-23 13:00:00,4167,104.28,1,0,0
2019-11-23 13:00:00,7835,8.625,0,1,0
2019-11-23 14:00:00,7837,0.0,0,0,1
2019-11-23 14:00:00,4168,2.42,1,0,0
2019-11-23 14:00:00,7836,0.0,0,1,0
2019-11-23 15:00:00,7838,0.0,0,0,1
2019-11-23 15:00:00,7837,0.0,0,1,0
2019-11-23 15:00:00,4169,0.0,1,0,0
2019-11-23 16:00:00,7839,0.0,0,0,1
2019-11-23 16:00:00,4170,0.0,1,0,0
2019-11-23 16:00:00,7838,0.0,0,1,0
2019-11-23 17:00:00,4171,0.0,1,0,0
2019-11-23 17:00:00,7840,0.0,0,0,1
2019-11-23 17:00:00,7839,0.0,0,1,0
2019-11-23 18:00:00,4172,0.0,1,0,0
2019-11-23 18:00:00,7840,0.0,0,1,0
2019-11-23 18:00:00,7841,0.0,0,0,1
2019-11-23 19:00:00,7842,0.0,0,0,1
2019-11-23 19:00:00,4173,0.0,1,0,0
2019-11-23 19:00:00,7841,0.0,0,1,0
2019-11-23 20:00:00,7842,0.0,0,1,0
2019-11-23 20:00:00,7843,0.0,0,0,1
2019-11-23 20:00:00,4174,0.0,1,0,0
2019-11-23 21:00:00,7844,0.0,0,0,1
2019-11-23 21:00:00,7843,0.0,0,1,0
2019-11-23 21:00:00,4175,0.0,1,0,0
2019-11-23 22:00:00,7845,0.0,0,0,1
2019-11-23 22:00:00,7844,0.0,0,1,0
2019-11-23 22:00:00,4176,0.0,1,0,0
2019-11-23 23:00:00,7846,0.0,0,0,1
2019-11-23 23:00:00,7845,0.0,0,1,0
2019-11-23 23:00:00,4177,0.0,1,0,0
2019-11-24 00:00:00,7846,0.0,0,1,0
2019-11-24 00:00:00,7847,0.0,0,0,1
2019-11-24 00:00:00,4178,0.0,1,0,0
2019-11-24 01:00:00,7847,0.0,0,1,0
2019-11-24 01:00:00,7848,0.0,0,0,1
2019-11-24 01:00:00,4179,0.0,1,0,0
2019-11-24 02:00:00,4180,0.0,1,0,0
2019-11-24 02:00:00,7849,0.0,0,0,1
2019-11-24 02:00:00,7848,0.0,0,1,0
2019-11-24 03:00:00,7850,0.0,0,0,1
2019-11-24 03:00:00,4181,0.0,1,0,0
2019-11-24 03:00:00,7849,0.0,0,1,0
2019-11-24 04:00:00,7850,0.0,0,1,0
2019-11-24 04:00:00,4182,0.0,1,0,0
2019-11-24 04:00:00,7851,0.0,0,0,1
2019-11-24 05:00:00,7851,0.0,0,1,0
2019-11-24 05:00:00,4183,0.0,1,0,0
2019-11-24 05:00:00,7852,0.0,0,0,1
2019-11-24 06:00:00,7853,0.0,0,0,1
2019-11-24 06:00:00,4184,0.0,1,0,0
2019-11-24 06:00:00,7852,0.0,0,1,0
2019-11-24 07:00:00,7853,0.0,0,1,0
2019-11-24 07:00:00,4185,0.0,1,0,0
2019-11-24 07:00:00,7854,0.0,0,0,1
2019-11-24 08:00:00,7855,9.8,0,0,1
2019-11-24 08:00:00,7854,0.8625,0,1,0
2019-11-24 08:00:00,4186,37.839999999999996,1,0,0
2019-11-24 09:00:00,4187,216.91999999999996,1,0,0
2019-11-24 09:00:00,7855,25.0125,0,1,0
2019-11-24 09:00:00,7856,29.400000000000002,0,0,1
2019-11-24 10:00:00,4188,280.72,1,0,0
2019-11-24 10:00:00,7856,40.5375,0,1,0
2019-11-24 10:00:00,7857,49.0,0,0,1
2019-11-24 11:00:00,7858,39.2,0,0,1
2019-11-24 11:00:00,4189,181.5,1,0,0
2019-11-24 11:00:00,7857,31.9125,0,1,0
2019-11-24 12:00:00,4190,133.76,1,0,0
2019-11-24 12:00:00,7859,29.400000000000002,0,0,1
2019-11-24 12:00:00,7858,24.15,0,1,0
2019-11-24 13:00:00,4191,28.6,1,0,0
2019-11-24 13:00:00,7860,9.8,0,0,1
2019-11-24 13:00:00,7859,2.5875,0,1,0
2019-11-24 14:00:00,7860,0.0,0,1,0
2019-11-24 14:00:00,4192,0.0,1,0,0
2019-11-24 14:00:00,7861,0.0,0,0,1
2019-11-24 15:00:00,4193,0.0,1,0,0
2019-11-24 15:00:00,7862,0.0,0,0,1
2019-11-24 15:00:00,7861,0.0,0,1,0
2019-11-24 16:00:00,7863,0.0,0,0,1
2019-11-24 16:00:00,7862,0.0,0,1,0
2019-11-24 16:00:00,4194,0.0,1,0,0
2019-11-24 17:00:00,7863,0.0,0,1,0
2019-11-24 17:00:00,7864,0.0,0,0,1
2019-11-24 17:00:00,4195,0.0,1,0,0
2019-11-24 18:00:00,7864,0.0,0,1,0
2019-11-24 18:00:00,7865,0.0,0,0,1
2019-11-24 18:00:00,4196,0.0,1,0,0
2019-11-24 19:00:00,7865,0.0,0,1,0
2019-11-24 19:00:00,4197,0.0,1,0,0
2019-11-24 19:00:00,7866,0.0,0,0,1
2019-11-24 20:00:00,7866,0.0,0,1,0
2019-11-24 20:00:00,4198,0.0,1,0,0
2019-11-24 20:00:00,7867,0.0,0,0,1
2019-11-24 21:00:00,4199,0.0,1,0,0
2019-11-24 21:00:00,7868,0.0,0,0,1
2019-11-24 21:00:00,7867,0.0,0,1,0
2019-11-24 22:00:00,7869,0.0,0,0,1
2019-11-24 22:00:00,4200,0.0,1,0,0
2019-11-24 22:00:00,7868,0.0,0,1,0
2019-11-24 23:00:00,7870,0.0,0,0,1
2019-11-24 23:00:00,7869,0.0,0,1,0
2019-11-24 23:00:00,4201,0.0,1,0,0
2019-11-25 00:00:00,7870,0.0,0,1,0
2019-11-25 00:00:00,7871,0.0,0,0,1
2019-11-25 00:00:00,4202,0.0,1,0,0
2019-11-25 01:00:00,7871,0.0,0,1,0
2019-11-25 01:00:00,7872,0.0,0,0,1
2019-11-25 01:00:00,4203,0.0,1,0,0
2019-11-25 02:00:00,7873,0.0,0,0,1
2019-11-25 02:00:00,7872,0.0,0,1,0
2019-11-25 02:00:00,4204,0.0,1,0,0
2019-11-25 03:00:00,4205,0.0,1,0,0
2019-11-25 03:00:00,7874,0.0,0,0,1
2019-11-25 03:00:00,7873,0.0,0,1,0
2019-11-25 04:00:00,4206,0.0,1,0,0
2019-11-25 04:00:00,7875,0.0,0,0,1
2019-11-25 04:00:00,7874,0.0,0,1,0
2019-11-25 05:00:00,4207,0.0,1,0,0
2019-11-25 05:00:00,7876,0.0,0,0,1
2019-11-25 05:00:00,7875,0.0,0,1,0
2019-11-25 06:00:00,4208,0.0,1,0,0
2019-11-25 06:00:00,7876,0.0,0,1,0
2019-11-25 06:00:00,7877,0.0,0,0,1
2019-11-25 07:00:00,7877,0.0,0,1,0
2019-11-25 07:00:00,4209,0.0,1,0,0
2019-11-25 07:00:00,7878,0.0,0,0,1
2019-11-25 08:00:00,7878,0.0,0,1,0
2019-11-25 08:00:00,4210,13.64,1,0,0
2019-11-25 08:00:00,7879,0.0,0,0,1
2019-11-25 09:00:00,7880,19.6,0,0,1
2019-11-25 09:00:00,4211,122.76,1,0,0
2019-11-25 09:00:00,7879,18.975,0,1,0
2019-11-25 10:00:00,4212,184.57999999999998,1,0,0
2019-11-25 10:00:00,7881,29.400000000000002,0,0,1
2019-11-25 10:00:00,7880,34.5,0,1,0
2019-11-25 11:00:00,7881,42.2625,0,1,0
2019-11-25 11:00:00,4213,229.02000000000004,1,0,0
2019-11-25 11:00:00,7882,39.2,0,0,1
2019-11-25 12:00:00,4214,118.14,1,0,0
2019-11-25 12:00:00,7882,20.7,0,1,0
2019-11-25 12:00:00,7883,29.400000000000002,0,0,1
2019-11-25 13:00:00,7884,0.0,0,0,1
2019-11-25 13:00:00,4215,16.06,1,0,0
2019-11-25 13:00:00,7883,1.725,0,1,0
2019-11-25 14:00:00,7885,0.0,0,0,1
2019-11-25 14:00:00,4216,0.0,1,0,0
2019-11-25 14:00:00,7884,0.0,0,1,0
2019-11-25 15:00:00,4217,0.0,1,0,0
2019-11-25 15:00:00,7885,0.0,0,1,0
2019-11-25 15:00:00,7886,0.0,0,0,1
2019-11-25 16:00:00,4218,0.0,1,0,0
2019-11-25 16:00:00,7886,0.0,0,1,0
2019-11-25 16:00:00,7887,0.0,0,0,1
2019-11-25 17:00:00,7888,0.0,0,0,1
2019-11-25 17:00:00,7887,0.0,0,1,0
2019-11-25 17:00:00,4219,0.0,1,0,0
2019-11-25 18:00:00,7888,0.0,0,1,0
2019-11-25 18:00:00,4220,0.0,1,0,0
2019-11-25 18:00:00,7889,0.0,0,0,1
2019-11-25 19:00:00,7889,0.0,0,1,0
2019-11-25 19:00:00,4221,0.0,1,0,0
2019-11-25 19:00:00,7890,0.0,0,0,1
2019-11-25 20:00:00,7891,0.0,0,0,1
2019-11-25 20:00:00,7890,0.0,0,1,0
2019-11-25 20:00:00,4222,0.0,1,0,0
2019-11-25 21:00:00,7891,0.0,0,1,0
2019-11-25 21:00:00,7892,0.0,0,0,1
2019-11-25 21:00:00,4223,0.0,1,0,0
2019-11-25 22:00:00,7892,0.0,0,1,0
2019-11-25 22:00:00,4224,0.0,1,0,0
2019-11-25 22:00:00,7893,0.0,0,0,1
2019-11-25 23:00:00,7894,0.0,0,0,1
2019-11-25 23:00:00,4225,0.0,1,0,0
2019-11-25 23:00:00,7893,0.0,0,1,0
2019-11-26 00:00:00,7895,0.0,0,0,1
2019-11-26 00:00:00,4226,0.0,1,0,0
2019-11-26 00:00:00,7894,0.0,0,1,0
2019-11-26 01:00:00,7895,0.0,0,1,0
2019-11-26 01:00:00,7896,0.0,0,0,1
2019-11-26 01:00:00,4227,0.0,1,0,0
2019-11-26 02:00:00,4228,0.0,1,0,0
2019-11-26 02:00:00,7896,0.0,0,1,0
2019-11-26 02:00:00,7897,0.0,0,0,1
2019-11-26 03:00:00,7897,0.0,0,1,0
2019-11-26 03:00:00,7898,0.0,0,0,1
2019-11-26 03:00:00,4229,0.0,1,0,0
2019-11-26 04:00:00,7898,0.0,0,1,0
2019-11-26 04:00:00,7899,0.0,0,0,1
2019-11-26 04:00:00,4230,0.0,1,0,0
2019-11-26 05:00:00,4231,0.0,1,0,0
2019-11-26 05:00:00,7899,0.0,0,1,0
2019-11-26 05:00:00,7900,0.0,0,0,1
2019-11-26 06:00:00,4232,0.0,1,0,0
2019-11-26 06:00:00,7900,0.0,0,1,0
2019-11-26 06:00:00,7901,0.0,0,0,1
2019-11-26 07:00:00,7901,0.0,0,1,0
2019-11-26 07:00:00,4233,0.0,1,0,0
2019-11-26 07:00:00,7902,0.0,0,0,1
2019-11-26 08:00:00,7902,0.0,0,1,0
2019-11-26 08:00:00,4234,2.2,1,0,0
2019-11-26 08:00:00,7903,0.0,0,0,1
2019-11-26 09:00:00,7903,5.175,0,1,0
2019-11-26 09:00:00,7904,9.8,0,0,1
2019-11-26 09:00:00,4235,55.0,1,0,0
2019-11-26 10:00:00,4236,124.07999999999998,1,0,0
2019-11-26 10:00:00,7904,24.15,0,1,0
2019-11-26 10:00:00,7905,39.2,0,0,1
2019-11-26 11:00:00,7906,29.400000000000002,0,0,1
2019-11-26 11:00:00,4237,62.25999999999999,1,0,0
2019-11-26 11:00:00,7905,9.4875,0,1,0
2019-11-26 12:00:00,7907,9.8,0,0,1
2019-11-26 12:00:00,4238,35.2,1,0,0
2019-11-26 12:00:00,7906,3.45,0,1,0
