pv_measurement,time_year,time_month,time_day,time_hour
115.575,2019,7,16,15
145.7625,2019,7,16,16
144.9,2019,7,16,17
135.4125,2019,7,16,18
53.475,2019,7,16,19
6.0375,2019,7,16,20
0.0,2019,7,16,21
0.0,2019,7,16,22
0.0,2019,7,16,23
0.0,2019,7,17,0
0.0,2019,7,17,1
16.3875,2019,7,17,2
58.65,2019,7,17,3
160.425,2019,7,17,4
357.075,2019,7,17,5
361.3875,2019,7,17,6
665.85,2019,7,17,7
821.1,2019,7,17,8
1005.675,2019,7,17,9
998.775,2019,7,17,10
1047.075,2019,7,17,11
967.725,2019,7,17,12
907.35,2019,7,17,13
745.2,2019,7,17,14
577.875,2019,7,17,15
396.75,2019,7,17,16
283.7625,2019,7,17,17
135.4125,2019,7,17,18
59.5125,2019,7,17,19
6.9,2019,7,17,20
0.0,2019,7,17,21
0.0,2019,7,17,22
0.0,2019,7,17,23
0.0,2019,7,18,0
0.0,2019,7,18,1
8.625,2019,7,18,2
71.5875,2019,7,18,3
202.6875,2019,7,18,4
227.7,2019,7,18,5
507.15,2019,7,18,6
708.1125,2019,7,18,7
848.7,2019,7,18,8
920.2875,2019,7,18,9
841.8,2019,7,18,10
696.0375,2019,7,18,11
817.65,2019,7,18,12
442.4625,2019,7,18,13
519.225,2019,7,18,14
525.2624999999999,2019,7,18,15
426.075,2019,7,18,16
193.2,2019,7,18,17
69.0,2019,7,18,18
29.325,2019,7,18,19
3.45,2019,7,18,20
0.0,2019,7,18,21
0.0,2019,7,18,22
0.0,2019,7,18,23
0.0,2019,7,19,0
0.0,2019,7,19,1
18.975,2019,7,19,2
59.5125,2019,7,19,3
138.8625,2019,7,19,4
331.2,2019,7,19,5
537.3375,2019,7,19,6
754.6875,2019,7,19,7
409.6875,2019,7,19,8
456.2625,2019,7,19,9
520.9499999999999,2019,7,19,10
782.2875,2019,7,19,11
509.7375,2019,7,19,12
407.1,2019,7,19,13
395.8875,2019,7,19,14
459.7125,2019,7,19,15
236.325,2019,7,19,16
157.8375,2019,7,19,17
50.8875,2019,7,19,18
25.875,2019,7,19,19
0.0,2019,7,19,20
0.0,2019,7,19,21
0.0,2019,7,19,22
0.0,2019,7,19,23
0.0,2019,7,20,0
0.0,2019,7,20,1
4.3125,2019,7,20,2
54.3375,2019,7,20,3
159.5625,2019,7,20,4
317.4,2019,7,20,5
482.1375,2019,7,20,6
684.825,2019,7,20,7
838.35,2019,7,20,8
942.7125,2019,7,20,9
986.7,2019,7,20,10
972.9,2019,7,20,11
882.3375,2019,7,20,12
810.75,2019,7,20,13
517.5,2019,7,20,14
459.7125,2019,7,20,15
343.275,2019,7,20,16
183.7125,2019,7,20,17
98.325,2019,7,20,18
31.05,2019,7,20,19
0.8625,2019,7,20,20
0.0,2019,7,20,21
0.0,2019,7,20,22
0.0,2019,7,20,23
0.0,2019,7,21,0
0.0,2019,7,21,1
0.0,2019,7,21,2
10.35,2019,7,21,3
66.41250000000001,2019,7,21,4
79.35,2019,7,21,5
110.4,2019,7,21,6
207.8625,2019,7,21,7
144.9,2019,7,21,8
91.425,2019,7,21,9
153.525,2019,7,21,10
155.25,2019,7,21,11
199.2375,2019,7,21,12
189.75,2019,7,21,13
207.8625,2019,7,21,14
155.25,2019,7,21,15
171.6375,2019,7,21,16
100.9125,2019,7,21,17
37.95,2019,7,21,18
1.725,2019,7,21,19
0.0,2019,7,21,20
0.0,2019,7,21,21
0.0,2019,7,21,22
0.0,2019,7,21,23
0.0,2019,7,22,0
0.0,2019,7,22,1
1.725,2019,7,22,2
27.6,2019,7,22,3
74.175,2019,7,22,4
169.9125,2019,7,22,5
282.9,2019,7,22,6
592.5375,2019,7,22,7
717.6,2019,7,22,8
909.9375,2019,7,22,9
861.6375,2019,7,22,10
943.575,2019,7,22,11
1008.2625,2019,7,22,12
926.325,2019,7,22,13
543.375,2019,7,22,14
526.125,2019,7,22,15
439.875,2019,7,22,16
189.75,2019,7,22,17
97.4625,2019,7,22,18
28.4625,2019,7,22,19
3.45,2019,7,22,20
0.0,2019,7,22,21
0.0,2019,7,22,22
0.0,2019,7,22,23
0.0,2019,7,23,0
0.0,2019,7,23,1
8.625,2019,7,23,2
48.3,2019,7,23,3
27.6,2019,7,23,4
33.637499999999996,2019,7,23,5
124.2,2019,7,23,6
235.4625,2019,7,23,7
383.8125,2019,7,23,8
513.1875,2019,7,23,9
719.325,2019,7,23,10
827.1375,2019,7,23,11
801.2625,2019,7,23,12
860.775,2019,7,23,13
702.9375,2019,7,23,14
452.8125,2019,7,23,15
227.7,2019,7,23,16
167.325,2019,7,23,17
56.0625,2019,7,23,18
6.9,2019,7,23,19
0.0,2019,7,23,20
0.0,2019,7,23,21
0.0,2019,7,23,22
0.0,2019,7,23,23
0.0,2019,7,24,0
0.0,2019,7,24,1
0.0,2019,7,24,2
22.425,2019,7,24,3
80.2125,2019,7,24,4
153.525,2019,7,24,5
352.7625,2019,7,24,6
655.5,2019,7,24,7
766.7625,2019,7,24,8
927.1875,2019,7,24,9
960.825,2019,7,24,10
962.55,2019,7,24,11
926.325,2019,7,24,12
828.0,2019,7,24,13
658.0875,2019,7,24,14
518.3625000000001,2019,7,24,15
361.3875,2019,7,24,16
206.1375,2019,7,24,17
110.4,2019,7,24,18
37.0875,2019,7,24,19
2.5875,2019,7,24,20
0.0,2019,7,24,21
0.0,2019,7,24,22
0.0,2019,7,24,23
0.0,2019,7,25,0
0.0,2019,7,25,1
0.8625,2019,7,25,2
38.8125,2019,7,25,3
143.175,2019,7,25,4
292.3875,2019,7,25,5
526.9875000000001,2019,7,25,6
542.5124999999999,2019,7,25,7
765.0375,2019,7,25,8
884.0625,2019,7,25,9
920.2875,2019,7,25,10
918.5625,2019,7,25,11
882.3375,2019,7,25,12
765.9,2019,7,25,13
508.0125,2019,7,25,14
552.0,2019,7,25,15
408.825,2019,7,25,16
214.7625,2019,7,25,17
120.75,2019,7,25,18
34.5,2019,7,25,19
1.725,2019,7,25,20
0.0,2019,7,25,21
0.0,2019,7,25,22
0.0,2019,7,25,23
0.0,2019,7,26,0
0.0,2019,7,26,1
2.5875,2019,7,26,2
46.575,2019,7,26,3
145.7625,2019,7,26,4
292.3875,2019,7,26,5
457.9875,2019,7,26,6
626.175,2019,7,26,7
784.0125,2019,7,26,8
862.5,2019,7,26,9
940.125,2019,7,26,10
941.85,2019,7,26,11
909.9375,2019,7,26,12
803.85,2019,7,26,13
644.2875,2019,7,26,14
491.625,2019,7,26,15
334.65,2019,7,26,16
183.7125,2019,7,26,17
98.325,2019,7,26,18
37.0875,2019,7,26,19
1.725,2019,7,26,20
0.0,2019,7,26,21
0.0,2019,7,26,22
0.0,2019,7,26,23
0.0,2019,7,27,0
0.0,2019,7,27,1
2.5875,2019,7,27,2
36.225,2019,7,27,3
126.7875,2019,7,27,4
276.8625,2019,7,27,5
447.6375,2019,7,27,6
612.375,2019,7,27,7
759.0,2019,7,27,8
861.6375,2019,7,27,9
903.9,2019,7,27,10
880.6125,2019,7,27,11
884.925,2019,7,27,12
783.15,2019,7,27,13
633.9375,2019,7,27,14
483.0,2019,7,27,15
330.3375,2019,7,27,16
184.575,2019,7,27,17
94.875,2019,7,27,18
28.4625,2019,7,27,19
0.0,2019,7,27,20
0.0,2019,7,27,21
0.0,2019,7,27,22
0.0,2019,7,27,23
0.0,2019,7,28,0
0.0,2019,7,28,1
1.725,2019,7,28,2
37.0875,2019,7,28,3
125.925,2019,7,28,4
269.96250000000003,2019,7,28,5
454.5375,2019,7,28,6
627.0375,2019,7,28,7
774.525,2019,7,28,8
883.2,2019,7,28,9
932.3625,2019,7,28,10
938.4,2019,7,28,11
899.5875,2019,7,28,12
766.7625,2019,7,28,13
642.5625,2019,7,28,14
476.9625,2019,7,28,15
325.1625,2019,7,28,16
178.5375,2019,7,28,17
93.15,2019,7,28,18
29.325,2019,7,28,19
0.0,2019,7,28,20
0.0,2019,7,28,21
0.0,2019,7,28,22
0.0,2019,7,28,23
0.0,2019,7,29,0
0.0,2019,7,29,1
0.8625,2019,7,29,2
34.5,2019,7,29,3
118.1625,2019,7,29,4
264.78749999999997,2019,7,29,5
434.7,2019,7,29,6
581.325,2019,7,29,7
751.2375,2019,7,29,8
872.85,2019,7,29,9
896.1375,2019,7,29,10
892.6875,2019,7,29,11
892.6875,2019,7,29,12
781.425,2019,7,29,13
631.35,2019,7,29,14
545.9625,2019,7,29,15
370.875,2019,7,29,16
160.425,2019,7,29,17
75.0375,2019,7,29,18
27.6,2019,7,29,19
0.8625,2019,7,29,20
0.0,2019,7,29,21
0.0,2019,7,29,22
0.0,2019,7,29,23
0.0,2019,7,30,0
0.0,2019,7,30,1
0.0,2019,7,30,2
3.45,2019,7,30,3
27.6,2019,7,30,4
130.23749999999998,2019,7,30,5
176.8125,2019,7,30,6
196.65,2019,7,30,7
468.3375,2019,7,30,8
921.15,2019,7,30,9
954.7875,2019,7,30,10
927.1875,2019,7,30,11
850.425,2019,7,30,12
889.2375,2019,7,30,13
660.675,2019,7,30,14
531.3000000000001,2019,7,30,15
366.5625,2019,7,30,16
213.9,2019,7,30,17
98.325,2019,7,30,18
26.7375,2019,7,30,19
0.0,2019,7,30,20
0.0,2019,7,30,21
0.0,2019,7,30,22
0.0,2019,7,30,23
0.0,2019,7,31,0
0.0,2019,7,31,1
0.8625,2019,7,31,2
35.3625,2019,7,31,3
107.8125,2019,7,31,4
232.0125,2019,7,31,5
450.225,2019,7,31,6
627.9,2019,7,31,7
812.475,2019,7,31,8
904.7625,2019,7,31,9
970.3125,2019,7,31,10
974.625,2019,7,31,11
938.4,2019,7,31,12
817.65,2019,7,31,13
654.6375,2019,7,31,14
487.3125,2019,7,31,15
284.625,2019,7,31,16
157.8375,2019,7,31,17
76.7625,2019,7,31,18
18.975,2019,7,31,19
0.0,2019,7,31,20
0.0,2019,7,31,21
0.0,2019,7,31,22
0.0,2019,7,31,23
0.0,2019,8,1,0
0.0,2019,8,1,1
0.8625,2019,8,1,2
44.85,2019,8,1,3
148.35,2019,8,1,4
290.6625,2019,8,1,5
437.2875,2019,8,1,6
537.3375,2019,8,1,7
610.65,2019,8,1,8
613.2375,2019,8,1,9
879.75,2019,8,1,10
941.85,2019,8,1,11
913.3875,2019,8,1,12
812.475,2019,8,1,13
658.0875,2019,8,1,14
482.1375,2019,8,1,15
316.5375,2019,8,1,16
167.325,2019,8,1,17
83.6625,2019,8,1,18
20.7,2019,8,1,19
0.0,2019,8,1,20
0.0,2019,8,1,21
0.0,2019,8,1,22
0.0,2019,8,1,23
0.0,2019,8,2,0
0.0,2019,8,2,1
0.0,2019,8,2,2
22.425,2019,8,2,3
104.3625,2019,8,2,4
255.3,2019,8,2,5
442.4625,2019,8,2,6
626.175,2019,8,2,7
809.025,2019,8,2,8
905.625,2019,8,2,9
959.1,2019,8,2,10
977.2125,2019,8,2,11
946.1625,2019,8,2,12
825.4125,2019,8,2,13
665.85,2019,8,2,14
482.1375,2019,8,2,15
320.85,2019,8,2,16
164.7375,2019,8,2,17
67.27499999999999,2019,8,2,18
19.8375,2019,8,2,19
0.0,2019,8,2,20
0.0,2019,8,2,21
0.0,2019,8,2,22
0.0,2019,8,2,23
0.0,2019,8,3,0
0.0,2019,8,3,1
0.0,2019,8,3,2
1.725,2019,8,3,3
34.5,2019,8,3,4
49.1625,2019,8,3,5
129.375,2019,8,3,6
205.275,2019,8,3,7
280.3125,2019,8,3,8
381.225,2019,8,3,9
528.7125,2019,8,3,10
546.8249999999999,2019,8,3,11
533.8874999999999,2019,8,3,12
401.925,2019,8,3,13
354.4875,2019,8,3,14
559.7625,2019,8,3,15
371.7375,2019,8,3,16
213.9,2019,8,3,17
91.425,2019,8,3,18
16.3875,2019,8,3,19
0.0,2019,8,3,20
0.0,2019,8,3,21
0.0,2019,8,3,22
0.0,2019,8,3,23
0.0,2019,8,4,0
0.0,2019,8,4,1
0.0,2019,8,4,2
2.5875,2019,8,4,3
31.9125,2019,8,4,4
110.4,2019,8,4,5
217.35,2019,8,4,6
229.425,2019,8,4,7
338.1,2019,8,4,8
575.2875,2019,8,4,9
959.9625,2019,8,4,10
878.025,2019,8,4,11
892.6875,2019,8,4,12
786.6,2019,8,4,13
682.2375,2019,8,4,14
495.075,2019,8,4,15
293.25,2019,8,4,16
158.7,2019,8,4,17
76.7625,2019,8,4,18
14.6625,2019,8,4,19
0.0,2019,8,4,20
0.0,2019,8,4,21
0.0,2019,8,4,22
0.0,2019,8,4,23
0.0,2019,8,5,0
0.0,2019,8,5,1
0.0,2019,8,5,2
3.45,2019,8,5,3
23.2875,2019,8,5,4
43.125,2019,8,5,5
66.41250000000001,2019,8,5,6
144.9,2019,8,5,7
188.025,2019,8,5,8
307.05,2019,8,5,9
436.425,2019,8,5,10
493.35,2019,8,5,11
582.1875,2019,8,5,12
657.225,2019,8,5,13
575.2875,2019,8,5,14
442.4625,2019,8,5,15
288.9375,2019,8,5,16
148.35,2019,8,5,17
70.725,2019,8,5,18
7.7625,2019,8,5,19
0.0,2019,8,5,20
0.0,2019,8,5,21
0.0,2019,8,5,22
0.0,2019,8,5,23
0.0,2019,8,6,0
0.0,2019,8,6,1
0.0,2019,8,6,2
19.8375,2019,8,6,3
104.3625,2019,8,6,4
250.125,2019,8,6,5
421.7625,2019,8,6,6
613.2375,2019,8,6,7
764.175,2019,8,6,8
877.1625,2019,8,6,9
933.225,2019,8,6,10
933.225,2019,8,6,11
891.825,2019,8,6,12
769.35,2019,8,6,13
604.6125,2019,8,6,14
432.975,2019,8,6,15
278.5875,2019,8,6,16
157.8375,2019,8,6,17
73.3125,2019,8,6,18
6.9,2019,8,6,19
0.0,2019,8,6,20
0.0,2019,8,6,21
0.0,2019,8,6,22
0.0,2019,8,6,23
0.0,2019,8,7,0
0.0,2019,8,7,1
0.0,2019,8,7,2
16.3875,2019,8,7,3
87.975,2019,8,7,4
119.025,2019,8,7,5
223.3875,2019,8,7,6
498.525,2019,8,7,7
741.75,2019,8,7,8
868.5375,2019,8,7,9
921.15,2019,8,7,10
914.25,2019,8,7,11
890.9625,2019,8,7,12
766.7625,2019,8,7,13
614.9625,2019,8,7,14
434.7,2019,8,7,15
290.6625,2019,8,7,16
138.8625,2019,8,7,17
43.125,2019,8,7,18
10.35,2019,8,7,19
0.0,2019,8,7,20
0.0,2019,8,7,21
0.0,2019,8,7,22
0.0,2019,8,7,23
0.0,2019,8,8,0
0.0,2019,8,8,1
0.0,2019,8,8,2
0.0,2019,8,8,3
4.3125,2019,8,8,4
17.25,2019,8,8,5
45.7125,2019,8,8,6
67.27499999999999,2019,8,8,7
128.51250000000002,2019,8,8,8
310.5,2019,8,8,9
232.875,2019,8,8,10
316.5375,2019,8,8,11
282.0375,2019,8,8,12
388.9875,2019,8,8,13
283.7625,2019,8,8,14
313.0875,2019,8,8,15
161.2875,2019,8,8,16
84.525,2019,8,8,17
27.6,2019,8,8,18
0.8625,2019,8,8,19
0.0,2019,8,8,20
0.0,2019,8,8,21
0.0,2019,8,8,22
0.0,2019,8,8,23
0.0,2019,8,9,0
0.0,2019,8,9,1
0.0,2019,8,9,2
0.0,2019,8,9,3
15.525,2019,8,9,4
58.65,2019,8,9,5
145.7625,2019,8,9,6
266.5125,2019,8,9,7
298.425,2019,8,9,8
471.7875,2019,8,9,9
519.225,2019,8,9,10
676.2,2019,8,9,11
483.0,2019,8,9,12
615.825,2019,8,9,13
584.775,2019,8,9,14
390.7125,2019,8,9,15
247.5375,2019,8,9,16
76.7625,2019,8,9,17
41.4,2019,8,9,18
7.7625,2019,8,9,19
0.0,2019,8,9,20
0.0,2019,8,9,21
0.0,2019,8,9,22
0.0,2019,8,9,23
0.0,2019,8,10,0
0.0,2019,8,10,1
0.0,2019,8,10,2
6.9,2019,8,10,3
54.3375,2019,8,10,4
129.375,2019,8,10,5
313.95,2019,8,10,6
551.1374999999999,2019,8,10,7
439.875,2019,8,10,8
234.6,2019,8,10,9
401.0625,2019,8,10,10
534.75,2019,8,10,11
326.8875,2019,8,10,12
351.0375,2019,8,10,13
203.55,2019,8,10,14
200.1,2019,8,10,15
145.7625,2019,8,10,16
100.05,2019,8,10,17
46.575,2019,8,10,18
2.5875,2019,8,10,19
0.0,2019,8,10,20
0.0,2019,8,10,21
0.0,2019,8,10,22
0.0,2019,8,10,23
0.0,2019,8,11,0
0.0,2019,8,11,1
0.0,2019,8,11,2
1.725,2019,8,11,3
62.1,2019,8,11,4
81.9375,2019,8,11,5
165.6,2019,8,11,6
238.9125,2019,8,11,7
261.33750000000003,2019,8,11,8
769.35,2019,8,11,9
906.4875,2019,8,11,10
807.3,2019,8,11,11
541.65,2019,8,11,12
155.25,2019,8,11,13
175.95,2019,8,11,14
126.7875,2019,8,11,15
94.0125,2019,8,11,16
91.425,2019,8,11,17
56.925,2019,8,11,18
1.725,2019,8,11,19
0.0,2019,8,11,20
0.0,2019,8,11,21
0.0,2019,8,11,22
0.0,2019,8,11,23
0.0,2019,8,12,0
0.0,2019,8,12,1
0.0,2019,8,12,2
0.8625,2019,8,12,3
20.7,2019,8,12,4
56.0625,2019,8,12,5
30.1875,2019,8,12,6
47.4375,2019,8,12,7
144.9,2019,8,12,8
188.025,2019,8,12,9
139.725,2019,8,12,10
79.35,2019,8,12,11
69.0,2019,8,12,12
94.875,2019,8,12,13
94.0125,2019,8,12,14
69.8625,2019,8,12,15
34.5,2019,8,12,16
6.0375,2019,8,12,17
1.725,2019,8,12,18
0.0,2019,8,12,19
0.0,2019,8,12,20
0.0,2019,8,12,21
0.0,2019,8,12,22
0.0,2019,8,12,23
0.0,2019,8,13,0
0.0,2019,8,13,1
0.0,2019,8,13,2
0.0,2019,8,13,3
8.625,2019,8,13,4
36.225,2019,8,13,5
41.4,2019,8,13,6
69.0,2019,8,13,7
138.0,2019,8,13,8
143.175,2019,8,13,9
359.6625,2019,8,13,10
407.1,2019,8,13,11
360.525,2019,8,13,12
245.8125,2019,8,13,13
119.8875,2019,8,13,14
86.25,2019,8,13,15
44.85,2019,8,13,16
23.2875,2019,8,13,17
3.45,2019,8,13,18
0.0,2019,8,13,19
0.0,2019,8,13,20
0.0,2019,8,13,21
0.0,2019,8,13,22
0.0,2019,8,13,23
0.0,2019,8,14,0
0.0,2019,8,14,1
0.0,2019,8,14,2
0.0,2019,8,14,3
14.6625,2019,8,14,4
63.825,2019,8,14,5
161.2875,2019,8,14,6
367.425,2019,8,14,7
324.3,2019,8,14,8
507.15,2019,8,14,9
364.8375,2019,8,14,10
390.7125,2019,8,14,11
417.45,2019,8,14,12
515.775,2019,8,14,13
238.9125,2019,8,14,14
244.0875,2019,8,14,15
249.2625,2019,8,14,16
108.675,2019,8,14,17
47.4375,2019,8,14,18
2.5875,2019,8,14,19
0.0,2019,8,14,20
0.0,2019,8,14,21
0.0,2019,8,14,22
0.0,2019,8,14,23
0.0,2019,8,15,0
0.0,2019,8,15,1
0.0,2019,8,15,2
6.0375,2019,8,15,3
72.45,2019,8,15,4
193.2,2019,8,15,5
353.625,2019,8,15,6
507.15,2019,8,15,7
719.325,2019,8,15,8
828.8625,2019,8,15,9
881.475,2019,8,15,10
891.825,2019,8,15,11
835.7625,2019,8,15,12
715.875,2019,8,15,13
531.3000000000001,2019,8,15,14
364.8375,2019,8,15,15
198.375,2019,8,15,16
89.7,2019,8,15,17
31.9125,2019,8,15,18
0.8625,2019,8,15,19
0.0,2019,8,15,20
0.0,2019,8,15,21
0.0,2019,8,15,22
0.0,2019,8,15,23
0.0,2019,8,16,0
0.0,2019,8,16,1
0.0,2019,8,16,2
1.725,2019,8,16,3
24.15,2019,8,16,4
20.7,2019,8,16,5
169.05,2019,8,16,6
479.55,2019,8,16,7
509.7375,2019,8,16,8
349.3125,2019,8,16,9
447.6375,2019,8,16,10
367.425,2019,8,16,11
495.075,2019,8,16,12
630.4875,2019,8,16,13
534.75,2019,8,16,14
325.1625,2019,8,16,15
156.975,2019,8,16,16
87.1125,2019,8,16,17
13.8,2019,8,16,18
0.0,2019,8,16,19
0.0,2019,8,16,20
0.0,2019,8,16,21
0.0,2019,8,16,22
0.0,2019,8,16,23
0.0,2019,8,17,0
0.0,2019,8,17,1
0.0,2019,8,17,2
6.9,2019,8,17,3
53.475,2019,8,17,4
85.3875,2019,8,17,5
120.75,2019,8,17,6
175.0875,2019,8,17,7
359.6625,2019,8,17,8
428.6625,2019,8,17,9
445.9125,2019,8,17,10
226.8375,2019,8,17,11
178.5375,2019,8,17,12
165.6,2019,8,17,13
202.6875,2019,8,17,14
238.9125,2019,8,17,15
194.0625,2019,8,17,16
64.6875,2019,8,17,17
11.2125,2019,8,17,18
0.0,2019,8,17,19
0.0,2019,8,17,20
0.0,2019,8,17,21
0.0,2019,8,17,22
0.0,2019,8,17,23
0.0,2019,8,18,0
0.0,2019,8,18,1
0.0,2019,8,18,2
0.0,2019,8,18,3
12.9375,2019,8,18,4
22.425,2019,8,18,5
45.7125,2019,8,18,6
94.0125,2019,8,18,7
283.7625,2019,8,18,8
372.6,2019,8,18,9
627.0375,2019,8,18,10
880.6125,2019,8,18,11
824.55,2019,8,18,12
682.2375,2019,8,18,13
508.875,2019,8,18,14
324.3,2019,8,18,15
181.9875,2019,8,18,16
87.975,2019,8,18,17
29.325,2019,8,18,18
0.8625,2019,8,18,19
0.0,2019,8,18,20
0.0,2019,8,18,21
0.0,2019,8,18,22
0.0,2019,8,18,23
0.0,2019,8,19,0
0.0,2019,8,19,1
0.0,2019,8,19,2
1.725,2019,8,19,3
56.0625,2019,8,19,4
127.65,2019,8,19,5
230.2875,2019,8,19,6
235.4625,2019,8,19,7
519.225,2019,8,19,8
577.0125,2019,8,19,9
829.725,2019,8,19,10
843.525,2019,8,19,11
817.65,2019,8,19,12
412.275,2019,8,19,13
118.1625,2019,8,19,14
329.475,2019,8,19,15
163.875,2019,8,19,16
105.225,2019,8,19,17
18.975,2019,8,19,18
0.0,2019,8,19,19
0.0,2019,8,19,20
0.0,2019,8,19,21
0.0,2019,8,19,22
0.0,2019,8,19,23
0.0,2019,8,20,0
0.0,2019,8,20,1
0.0,2019,8,20,2
0.8625,2019,8,20,3
61.2375,2019,8,20,4
61.2375,2019,8,20,5
171.6375,2019,8,20,6
385.5375,2019,8,20,7
472.65,2019,8,20,8
643.425,2019,8,20,9
461.4375,2019,8,20,10
432.975,2019,8,20,11
607.2,2019,8,20,12
458.85,2019,8,20,13
237.1875,2019,8,20,14
117.3,2019,8,20,15
173.3625,2019,8,20,16
51.75,2019,8,20,17
0.8625,2019,8,20,18
0.0,2019,8,20,19
0.0,2019,8,20,20
0.0,2019,8,20,21
0.0,2019,8,20,22
0.0,2019,8,20,23
0.0,2019,8,21,0
0.0,2019,8,21,1
0.0,2019,8,21,2
0.0,2019,8,21,3
7.7625,2019,8,21,4
76.7625,2019,8,21,5
167.325,2019,8,21,6
420.0375,2019,8,21,7
552.0,2019,8,21,8
684.825,2019,8,21,9
871.9875,2019,8,21,10
793.5,2019,8,21,11
809.025,2019,8,21,12
692.5875,2019,8,21,13
498.525,2019,8,21,14
307.05,2019,8,21,15
179.4,2019,8,21,16
83.6625,2019,8,21,17
25.875,2019,8,21,18
0.0,2019,8,21,19
0.0,2019,8,21,20
0.0,2019,8,21,21
0.0,2019,8,21,22
0.0,2019,8,21,23
0.0,2019,8,22,0
0.0,2019,8,22,1
0.0,2019,8,22,2
0.0,2019,8,22,3
43.125,2019,8,22,4
169.9125,2019,8,22,5
315.675,2019,8,22,6
458.85,2019,8,22,7
608.0625,2019,8,22,8
748.65,2019,8,22,9
681.375,2019,8,22,10
459.7125,2019,8,22,11
415.725,2019,8,22,12
369.15,2019,8,22,13
414.0,2019,8,22,14
245.8125,2019,8,22,15
112.125,2019,8,22,16
33.637499999999996,2019,8,22,17
0.8625,2019,8,22,18
0.0,2019,8,22,19
0.0,2019,8,22,20
0.0,2019,8,22,21
0.0,2019,8,22,22
0.0,2019,8,22,23
0.0,2019,8,23,0
0.0,2019,8,23,1
0.0,2019,8,23,2
0.0,2019,8,23,3
12.075,2019,8,23,4
65.55,2019,8,23,5
200.9625,2019,8,23,6
311.3625,2019,8,23,7
534.75,2019,8,23,8
349.3125,2019,8,23,9
553.725,2019,8,23,10
517.5,2019,8,23,11
442.4625,2019,8,23,12
640.8375,2019,8,23,13
399.3375,2019,8,23,14
275.1375,2019,8,23,15
188.8875,2019,8,23,16
42.2625,2019,8,23,17
2.5875,2019,8,23,18
0.0,2019,8,23,19
0.0,2019,8,23,20
0.0,2019,8,23,21
0.0,2019,8,23,22
0.0,2019,8,23,23
0.0,2019,8,24,0
0.0,2019,8,24,1
0.0,2019,8,24,2
0.0,2019,8,24,3
43.9875,2019,8,24,4
112.125,2019,8,24,5
217.35,2019,8,24,6
254.4375,2019,8,24,7
279.45,2019,8,24,8
304.4625,2019,8,24,9
412.275,2019,8,24,10
448.5,2019,8,24,11
361.3875,2019,8,24,12
162.15,2019,8,24,13
144.0375,2019,8,24,14
105.225,2019,8,24,15
75.9,2019,8,24,16
39.675,2019,8,24,17
1.725,2019,8,24,18
0.0,2019,8,24,19
0.0,2019,8,24,20
0.0,2019,8,24,21
0.0,2019,8,24,22
0.0,2019,8,24,23
0.0,2019,8,25,0
0.0,2019,8,25,1
0.0,2019,8,25,2
0.0,2019,8,25,3
7.7625,2019,8,25,4
31.05,2019,8,25,5
41.4,2019,8,25,6
42.2625,2019,8,25,7
99.1875,2019,8,25,8
103.5,2019,8,25,9
243.225,2019,8,25,10
421.7625,2019,8,25,11
727.95,2019,8,25,12
416.5875,2019,8,25,13
369.15,2019,8,25,14
294.1125,2019,8,25,15
154.3875,2019,8,25,16
37.95,2019,8,25,17
5.175,2019,8,25,18
0.0,2019,8,25,19
0.0,2019,8,25,20
0.0,2019,8,25,21
0.0,2019,8,25,22
0.0,2019,8,25,23
0.0,2019,8,26,0
0.0,2019,8,26,1
0.0,2019,8,26,2
0.0,2019,8,26,3
18.1125,2019,8,26,4
110.4,2019,8,26,5
214.7625,2019,8,26,6
221.6625,2019,8,26,7
372.6,2019,8,26,8
702.075,2019,8,26,9
798.675,2019,8,26,10
805.575,2019,8,26,11
713.2875,2019,8,26,12
580.4625,2019,8,26,13
413.1375,2019,8,26,14
236.325,2019,8,26,15
121.6125,2019,8,26,16
60.375,2019,8,26,17
11.2125,2019,8,26,18
0.0,2019,8,26,19
0.0,2019,8,26,20
0.0,2019,8,26,21
0.0,2019,8,26,22
0.0,2019,8,26,23
0.0,2019,8,27,0
0.0,2019,8,27,1
0.0,2019,8,27,2
0.0,2019,8,27,3
28.4625,2019,8,27,4
118.1625,2019,8,27,5
265.65000000000003,2019,8,27,6
427.8,2019,8,27,7
585.6375,2019,8,27,8
700.35,2019,8,27,9
757.275,2019,8,27,10
759.0,2019,8,27,11
692.5875,2019,8,27,12
558.9,2019,8,27,13
329.475,2019,8,27,14
219.9375,2019,8,27,15
109.5375,2019,8,27,16
45.7125,2019,8,27,17
4.3125,2019,8,27,18
0.0,2019,8,27,19
0.0,2019,8,27,20
0.0,2019,8,27,21
0.0,2019,8,27,22
0.0,2019,8,27,23
0.0,2019,8,28,0
0.0,2019,8,28,1
0.0,2019,8,28,2
0.0,2019,8,28,3
30.1875,2019,8,28,4
113.85,2019,8,28,5
223.3875,2019,8,28,6
415.725,2019,8,28,7
596.85,2019,8,28,8
520.9499999999999,2019,8,28,9
538.1999999999999,2019,8,28,10
670.1625,2019,8,28,11
700.35,2019,8,28,12
602.8875,2019,8,28,13
279.45,2019,8,28,14
169.9125,2019,8,28,15
81.075,2019,8,28,16
36.225,2019,8,28,17
1.725,2019,8,28,18
0.0,2019,8,28,19
0.0,2019,8,28,20
0.0,2019,8,28,21
0.0,2019,8,28,22
0.0,2019,8,28,23
