time,index,pv_measurement
2019-07-10 07:00:00,4567,261.33750000000003
2019-07-10 08:00:00,4568,639.1125
2019-07-10 09:00:00,4569,1006.5375
2019-07-10 10:00:00,4570,1047.075
2019-07-10 11:00:00,4571,1053.9750000000001
2019-07-10 12:00:00,4572,1014.3
2019-07-10 13:00:00,4573,918.5625
2019-07-10 14:00:00,4574,765.9
2019-07-10 15:00:00,4575,589.0875
2019-07-10 16:00:00,4576,452.8125
2019-07-10 17:00:00,4577,282.9
2019-07-10 18:00:00,4578,161.2875
2019-07-10 19:00:00,4579,62.1
2019-07-10 20:00:00,4580,11.2125
2019-07-10 21:00:00,4581,0.0
2019-07-10 22:00:00,4582,0.0
2019-07-10 23:00:00,4583,0.0
2019-07-11 00:00:00,4584,0.0
2019-07-11 01:00:00,4585,0.0
2019-07-11 02:00:00,4586,18.975
2019-07-11 03:00:00,4587,68.1375
2019-07-11 04:00:00,4588,97.4625
2019-07-11 05:00:00,4589,146.625
2019-07-11 06:00:00,4590,259.6125
2019-07-11 07:00:00,4591,439.875
2019-07-11 08:00:00,4592,828.8625
2019-07-11 09:00:00,4593,982.3875
2019-07-11 10:00:00,4594,1041.8999999999999
2019-07-11 11:00:00,4595,1042.7625
2019-07-11 12:00:00,4596,1004.8125
2019-07-11 13:00:00,4597,896.1375
2019-07-11 14:00:00,4598,757.275
2019-07-11 15:00:00,4599,597.7125
2019-07-11 16:00:00,4600,426.075
2019-07-11 17:00:00,4601,281.175
2019-07-11 18:00:00,4602,159.5625
2019-07-11 19:00:00,4603,65.55
2019-07-11 20:00:00,4604,9.4875
2019-07-11 21:00:00,4605,0.0
2019-07-11 22:00:00,4606,0.0
2019-07-11 23:00:00,4607,0.0
2019-07-12 00:00:00,4608,0.0
2019-07-12 01:00:00,4609,0.0
2019-07-12 02:00:00,4610,15.525
2019-07-12 03:00:00,4611,62.1
2019-07-12 04:00:00,4612,140.5875
2019-07-12 05:00:00,4613,129.375
2019-07-12 06:00:00,4614,263.0625
2019-07-12 07:00:00,4615,514.0500000000001
2019-07-12 08:00:00,4616,831.45
2019-07-12 09:00:00,4617,985.8375
2019-07-12 10:00:00,4618,1043.625
2019-07-12 11:00:00,4619,1042.7625
2019-07-12 12:00:00,4620,1005.675
2019-07-12 13:00:00,4621,910.8
2019-07-12 14:00:00,4622,756.4125
2019-07-12 15:00:00,4623,611.5125
2019-07-12 16:00:00,4624,444.1875
2019-07-12 17:00:00,4625,273.41249999999997
2019-07-12 18:00:00,4626,174.225
2019-07-12 19:00:00,4627,76.7625
2019-07-12 20:00:00,4628,12.075
2019-07-12 21:00:00,4629,0.0
2019-07-12 22:00:00,4630,0.0
2019-07-12 23:00:00,4631,0.0
2019-07-13 00:00:00,4632,0.0
2019-07-13 01:00:00,4633,0.0
2019-07-13 02:00:00,4634,6.0375
2019-07-13 03:00:00,4635,35.3625
2019-07-13 04:00:00,4636,64.6875
2019-07-13 05:00:00,4637,87.1125
2019-07-13 06:00:00,4638,164.7375
2019-07-13 07:00:00,4639,233.7375
2019-07-13 08:00:00,4640,263.0625
2019-07-13 09:00:00,4641,250.125
2019-07-13 10:00:00,4642,280.3125
2019-07-13 11:00:00,4643,865.95
2019-07-13 12:00:00,4644,991.0125
2019-07-13 13:00:00,4645,671.025
2019-07-13 14:00:00,4646,418.3125
2019-07-13 15:00:00,4647,609.7875
2019-07-13 16:00:00,4648,461.4375
2019-07-13 17:00:00,4649,249.2625
2019-07-13 18:00:00,4650,132.82500000000002
2019-07-13 19:00:00,4651,66.41250000000001
2019-07-13 20:00:00,4652,12.075
2019-07-13 21:00:00,4653,0.0
2019-07-13 22:00:00,4654,0.0
2019-07-13 23:00:00,4655,0.0
2019-07-14 00:00:00,4656,0.0
2019-07-14 01:00:00,4657,0.0
2019-07-14 02:00:00,4658,0.8625
2019-07-14 03:00:00,4659,12.075
2019-07-14 04:00:00,4660,37.95
2019-07-14 05:00:00,4661,63.825
2019-07-14 06:00:00,4662,100.9125
2019-07-14 07:00:00,4663,203.55
2019-07-14 08:00:00,4664,276.0
2019-07-14 09:00:00,4665,302.7375
2019-07-14 10:00:00,4666,495.9375
2019-07-14 11:00:00,4667,455.4
2019-07-14 12:00:00,4668,489.0375
2019-07-14 13:00:00,4669,413.1375
2019-07-14 14:00:00,4670,395.025
2019-07-14 15:00:00,4671,313.0875
2019-07-14 16:00:00,4672,135.4125
2019-07-14 17:00:00,4673,68.1375
2019-07-14 18:00:00,4674,32.775
2019-07-14 19:00:00,4675,12.075
2019-07-14 20:00:00,4676,0.0
2019-07-14 21:00:00,4677,0.0
2019-07-14 22:00:00,4678,0.0
2019-07-14 23:00:00,4679,0.0
2019-07-15 00:00:00,4680,0.0
2019-07-15 01:00:00,4681,0.0
2019-07-15 02:00:00,4682,0.0
2019-07-15 03:00:00,4683,7.7625
2019-07-15 04:00:00,4684,37.0875
2019-07-15 05:00:00,4685,52.6125
2019-07-15 06:00:00,4686,87.1125
2019-07-15 07:00:00,4687,93.15
2019-07-15 08:00:00,4688,127.65
2019-07-15 09:00:00,4689,155.25
2019-07-15 10:00:00,4690,169.05
2019-07-15 11:00:00,4691,250.9875
2019-07-15 12:00:00,4692,259.6125
2019-07-15 13:00:00,4693,225.975
2019-07-15 14:00:00,4694,166.4625
2019-07-15 15:00:00,4695,148.35
2019-07-15 16:00:00,4696,138.0
2019-07-15 17:00:00,4697,120.75
2019-07-15 18:00:00,4698,56.0625
2019-07-15 19:00:00,4699,25.875
2019-07-15 20:00:00,4700,4.3125
2019-07-15 21:00:00,4701,0.0
2019-07-15 22:00:00,4702,0.0
2019-07-15 23:00:00,4703,0.0
2019-07-16 00:00:00,4704,0.0
2019-07-16 01:00:00,4705,0.0
2019-07-16 02:00:00,4706,2.5875
2019-07-16 03:00:00,4707,25.875
2019-07-16 04:00:00,4708,69.8625
2019-07-16 05:00:00,4709,149.2125
2019-07-16 06:00:00,4710,156.975
2019-07-16 07:00:00,4711,259.6125
2019-07-16 08:00:00,4712,485.5875
2019-07-16 09:00:00,4713,604.6125
2019-07-16 10:00:00,4714,522.6750000000001
2019-07-16 11:00:00,4715,533.8874999999999
2019-07-16 12:00:00,4716,567.525
2019-07-16 13:00:00,4717,392.4375
2019-07-16 14:00:00,4718,272.55
2019-07-16 15:00:00,4719,115.575
2019-07-16 16:00:00,4720,145.7625
2019-07-16 17:00:00,4721,144.9
2019-07-16 18:00:00,4722,135.4125
2019-07-16 19:00:00,4723,53.475
2019-07-16 20:00:00,4724,6.0375
2019-07-16 21:00:00,4725,0.0
2019-07-16 22:00:00,4726,0.0
2019-07-16 23:00:00,4727,0.0
2019-07-17 00:00:00,4728,0.0
2019-07-17 01:00:00,4729,0.0
2019-07-17 02:00:00,4730,16.3875
2019-07-17 03:00:00,4731,58.65
2019-07-17 04:00:00,4732,160.425
2019-07-17 05:00:00,4733,357.075
2019-07-17 06:00:00,4734,361.3875
2019-07-17 07:00:00,4735,665.85
2019-07-17 08:00:00,4736,821.1
2019-07-17 09:00:00,4737,1005.675
2019-07-17 10:00:00,4738,998.775
2019-07-17 11:00:00,4739,1047.075
2019-07-17 12:00:00,4740,967.725
2019-07-17 13:00:00,4741,907.35
2019-07-17 14:00:00,4742,745.2
2019-07-17 15:00:00,4743,577.875
2019-07-17 16:00:00,4744,396.75
2019-07-17 17:00:00,4745,283.7625
2019-07-17 18:00:00,4746,135.4125
2019-07-17 19:00:00,4747,59.5125
2019-07-17 20:00:00,4748,6.9
2019-07-17 21:00:00,4749,0.0
2019-07-17 22:00:00,4750,0.0
2019-07-17 23:00:00,4751,0.0
2019-07-18 00:00:00,4752,0.0
2019-07-18 01:00:00,4753,0.0
2019-07-18 02:00:00,4754,8.625
2019-07-18 03:00:00,4755,71.5875
2019-07-18 04:00:00,4756,202.6875
2019-07-18 05:00:00,4757,227.7
2019-07-18 06:00:00,4758,507.15
2019-07-18 07:00:00,4759,708.1125
2019-07-18 08:00:00,4760,848.7
2019-07-18 09:00:00,4761,920.2875
2019-07-18 10:00:00,4762,841.8
2019-07-18 11:00:00,4763,696.0375
2019-07-18 12:00:00,4764,817.65
2019-07-18 13:00:00,4765,442.4625
2019-07-18 14:00:00,4766,519.225
2019-07-18 15:00:00,4767,525.2624999999999
2019-07-18 16:00:00,4768,426.075
2019-07-18 17:00:00,4769,193.2
2019-07-18 18:00:00,4770,69.0
2019-07-18 19:00:00,4771,29.325
2019-07-18 20:00:00,4772,3.45
2019-07-18 21:00:00,4773,0.0
2019-07-18 22:00:00,4774,0.0
2019-07-18 23:00:00,4775,0.0
2019-07-19 00:00:00,4776,0.0
2019-07-19 01:00:00,4777,0.0
2019-07-19 02:00:00,4778,18.975
2019-07-19 03:00:00,4779,59.5125
2019-07-19 04:00:00,4780,138.8625
2019-07-19 05:00:00,4781,331.2
2019-07-19 06:00:00,4782,537.3375
2019-07-19 07:00:00,4783,754.6875
2019-07-19 08:00:00,4784,409.6875
2019-07-19 09:00:00,4785,456.2625
2019-07-19 10:00:00,4786,520.9499999999999
2019-07-19 11:00:00,4787,782.2875
2019-07-19 12:00:00,4788,509.7375
2019-07-19 13:00:00,4789,407.1
2019-07-19 14:00:00,4790,395.8875
2019-07-19 15:00:00,4791,459.7125
2019-07-19 16:00:00,4792,236.325
2019-07-19 17:00:00,4793,157.8375
2019-07-19 18:00:00,4794,50.8875
2019-07-19 19:00:00,4795,25.875
2019-07-19 20:00:00,4796,0.0
2019-07-19 21:00:00,4797,0.0
2019-07-19 22:00:00,4798,0.0
2019-07-19 23:00:00,4799,0.0
2019-07-20 00:00:00,4800,0.0
2019-07-20 01:00:00,4801,0.0
2019-07-20 02:00:00,4802,4.3125
2019-07-20 03:00:00,4803,54.3375
2019-07-20 04:00:00,4804,159.5625
2019-07-20 05:00:00,4805,317.4
2019-07-20 06:00:00,4806,482.1375
2019-07-20 07:00:00,4807,684.825
2019-07-20 08:00:00,4808,838.35
2019-07-20 09:00:00,4809,942.7125
2019-07-20 10:00:00,4810,986.7
2019-07-20 11:00:00,4811,972.9
2019-07-20 12:00:00,4812,882.3375
2019-07-20 13:00:00,4813,810.75
2019-07-20 14:00:00,4814,517.5
2019-07-20 15:00:00,4815,459.7125
2019-07-20 16:00:00,4816,343.275
2019-07-20 17:00:00,4817,183.7125
2019-07-20 18:00:00,4818,98.325
2019-07-20 19:00:00,4819,31.05
2019-07-20 20:00:00,4820,0.8625
2019-07-20 21:00:00,4821,0.0
2019-07-20 22:00:00,4822,0.0
2019-07-20 23:00:00,4823,0.0
2019-07-21 00:00:00,4824,0.0
2019-07-21 01:00:00,4825,0.0
2019-07-21 02:00:00,4826,0.0
2019-07-21 03:00:00,4827,10.35
2019-07-21 04:00:00,4828,66.41250000000001
2019-07-21 05:00:00,4829,79.35
2019-07-21 06:00:00,4830,110.4
2019-07-21 07:00:00,4831,207.8625
2019-07-21 08:00:00,4832,144.9
2019-07-21 09:00:00,4833,91.425
2019-07-21 10:00:00,4834,153.525
2019-07-21 11:00:00,4835,155.25
2019-07-21 12:00:00,4836,199.2375
2019-07-21 13:00:00,4837,189.75
2019-07-21 14:00:00,4838,207.8625
2019-07-21 15:00:00,4839,155.25
2019-07-21 16:00:00,4840,171.6375
2019-07-21 17:00:00,4841,100.9125
2019-07-21 18:00:00,4842,37.95
2019-07-21 19:00:00,4843,1.725
2019-07-21 20:00:00,4844,0.0
2019-07-21 21:00:00,4845,0.0
2019-07-21 22:00:00,4846,0.0
2019-07-21 23:00:00,4847,0.0
2019-07-22 00:00:00,4848,0.0
2019-07-22 01:00:00,4849,0.0
2019-07-22 02:00:00,4850,1.725
2019-07-22 03:00:00,4851,27.6
2019-07-22 04:00:00,4852,74.175
2019-07-22 05:00:00,4853,169.9125
2019-07-22 06:00:00,4854,282.9
2019-07-22 07:00:00,4855,592.5375
2019-07-22 08:00:00,4856,717.6
2019-07-22 09:00:00,4857,909.9375
2019-07-22 10:00:00,4858,861.6375
2019-07-22 11:00:00,4859,943.575
2019-07-22 12:00:00,4860,1008.2625
2019-07-22 13:00:00,4861,926.325
2019-07-22 14:00:00,4862,543.375
2019-07-22 15:00:00,4863,526.125
2019-07-22 16:00:00,4864,439.875
2019-07-22 17:00:00,4865,189.75
2019-07-22 18:00:00,4866,97.4625
2019-07-22 19:00:00,4867,28.4625
2019-07-22 20:00:00,4868,3.45
2019-07-22 21:00:00,4869,0.0
2019-07-22 22:00:00,4870,0.0
2019-07-22 23:00:00,4871,0.0
2019-07-23 00:00:00,4872,0.0
2019-07-23 01:00:00,4873,0.0
2019-07-23 02:00:00,4874,8.625
2019-07-23 03:00:00,4875,48.3
2019-07-23 04:00:00,4876,27.6
2019-07-23 05:00:00,4877,33.637499999999996
2019-07-23 06:00:00,4878,124.2
2019-07-23 07:00:00,4879,235.4625
2019-07-23 08:00:00,4880,383.8125
2019-07-23 09:00:00,4881,513.1875
2019-07-23 10:00:00,4882,719.325
2019-07-23 11:00:00,4883,827.1375
2019-07-23 12:00:00,4884,801.2625
2019-07-23 13:00:00,4885,860.775
2019-07-23 14:00:00,4886,702.9375
2019-07-23 15:00:00,4887,452.8125
2019-07-23 16:00:00,4888,227.7
2019-07-23 17:00:00,4889,167.325
2019-07-23 18:00:00,4890,56.0625
2019-07-23 19:00:00,4891,6.9
2019-07-23 20:00:00,4892,0.0
2019-07-23 21:00:00,4893,0.0
2019-07-23 22:00:00,4894,0.0
2019-07-23 23:00:00,4895,0.0
2019-07-24 00:00:00,4896,0.0
2019-07-24 01:00:00,4897,0.0
2019-07-24 02:00:00,4898,0.0
2019-07-24 03:00:00,4899,22.425
2019-07-24 04:00:00,4900,80.2125
2019-07-24 05:00:00,4901,153.525
2019-07-24 06:00:00,4902,352.7625
2019-07-24 07:00:00,4903,655.5
2019-07-24 08:00:00,4904,766.7625
2019-07-24 09:00:00,4905,927.1875
2019-07-24 10:00:00,4906,960.825
2019-07-24 11:00:00,4907,962.55
2019-07-24 12:00:00,4908,926.325
2019-07-24 13:00:00,4909,828.0
2019-07-24 14:00:00,4910,658.0875
2019-07-24 15:00:00,4911,518.3625000000001
2019-07-24 16:00:00,4912,361.3875
2019-07-24 17:00:00,4913,206.1375
2019-07-24 18:00:00,4914,110.4
2019-07-24 19:00:00,4915,37.0875
2019-07-24 20:00:00,4916,2.5875
2019-07-24 21:00:00,4917,0.0
2019-07-24 22:00:00,4918,0.0
2019-07-24 23:00:00,4919,0.0
2019-07-25 00:00:00,4920,0.0
2019-07-25 01:00:00,4921,0.0
2019-07-25 02:00:00,4922,0.8625
2019-07-25 03:00:00,4923,38.8125
2019-07-25 04:00:00,4924,143.175
2019-07-25 05:00:00,4925,292.3875
2019-07-25 06:00:00,4926,526.9875000000001
2019-07-25 07:00:00,4927,542.5124999999999
2019-07-25 08:00:00,4928,765.0375
2019-07-25 09:00:00,4929,884.0625
2019-07-25 10:00:00,4930,920.2875
2019-07-25 11:00:00,4931,918.5625
2019-07-25 12:00:00,4932,882.3375
2019-07-25 13:00:00,4933,765.9
2019-07-25 14:00:00,4934,508.0125
2019-07-25 15:00:00,4935,552.0
2019-07-25 16:00:00,4936,408.825
2019-07-25 17:00:00,4937,214.7625
2019-07-25 18:00:00,4938,120.75
2019-07-25 19:00:00,4939,34.5
2019-07-25 20:00:00,4940,1.725
2019-07-25 21:00:00,4941,0.0
2019-07-25 22:00:00,4942,0.0
2019-07-25 23:00:00,4943,0.0
2019-07-26 00:00:00,4944,0.0
2019-07-26 01:00:00,4945,0.0
2019-07-26 02:00:00,4946,2.5875
2019-07-26 03:00:00,4947,46.575
2019-07-26 04:00:00,4948,145.7625
2019-07-26 05:00:00,4949,292.3875
2019-07-26 06:00:00,4950,457.9875
2019-07-26 07:00:00,4951,626.175
2019-07-26 08:00:00,4952,784.0125
2019-07-26 09:00:00,4953,862.5
2019-07-26 10:00:00,4954,940.125
2019-07-26 11:00:00,4955,941.85
2019-07-26 12:00:00,4956,909.9375
2019-07-26 13:00:00,4957,803.85
2019-07-26 14:00:00,4958,644.2875
2019-07-26 15:00:00,4959,491.625
2019-07-26 16:00:00,4960,334.65
2019-07-26 17:00:00,4961,183.7125
2019-07-26 18:00:00,4962,98.325
2019-07-26 19:00:00,4963,37.0875
2019-07-26 20:00:00,4964,1.725
2019-07-26 21:00:00,4965,0.0
2019-07-26 22:00:00,4966,0.0
2019-07-26 23:00:00,4967,0.0
2019-07-27 00:00:00,4968,0.0
2019-07-27 01:00:00,4969,0.0
2019-07-27 02:00:00,4970,2.5875
2019-07-27 03:00:00,4971,36.225
2019-07-27 04:00:00,4972,126.7875
2019-07-27 05:00:00,4973,276.8625
2019-07-27 06:00:00,4974,447.6375
2019-07-27 07:00:00,4975,612.375
2019-07-27 08:00:00,4976,759.0
2019-07-27 09:00:00,4977,861.6375
2019-07-27 10:00:00,4978,903.9
2019-07-27 11:00:00,4979,880.6125
2019-07-27 12:00:00,4980,884.925
2019-07-27 13:00:00,4981,783.15
2019-07-27 14:00:00,4982,633.9375
2019-07-27 15:00:00,4983,483.0
2019-07-27 16:00:00,4984,330.3375
2019-07-27 17:00:00,4985,184.575
2019-07-27 18:00:00,4986,94.875
2019-07-27 19:00:00,4987,28.4625
2019-07-27 20:00:00,4988,0.0
2019-07-27 21:00:00,4989,0.0
2019-07-27 22:00:00,4990,0.0
2019-07-27 23:00:00,4991,0.0
2019-07-28 00:00:00,4992,0.0
2019-07-28 01:00:00,4993,0.0
2019-07-28 02:00:00,4994,1.725
2019-07-28 03:00:00,4995,37.0875
2019-07-28 04:00:00,4996,125.925
2019-07-28 05:00:00,4997,269.96250000000003
2019-07-28 06:00:00,4998,454.5375
2019-07-28 07:00:00,4999,627.0375
2019-07-28 08:00:00,5000,774.525
2019-07-28 09:00:00,5001,883.2
2019-07-28 10:00:00,5002,932.3625
2019-07-28 11:00:00,5003,938.4
2019-07-28 12:00:00,5004,899.5875
2019-07-28 13:00:00,5005,766.7625
2019-07-28 14:00:00,5006,642.5625
2019-07-28 15:00:00,5007,476.9625
2019-07-28 16:00:00,5008,325.1625
2019-07-28 17:00:00,5009,178.5375
2019-07-28 18:00:00,5010,93.15
2019-07-28 19:00:00,5011,29.325
2019-07-28 20:00:00,5012,0.0
2019-07-28 21:00:00,5013,0.0
2019-07-28 22:00:00,5014,0.0
2019-07-28 23:00:00,5015,0.0
2019-07-29 00:00:00,5016,0.0
2019-07-29 01:00:00,5017,0.0
2019-07-29 02:00:00,5018,0.8625
2019-07-29 03:00:00,5019,34.5
2019-07-29 04:00:00,5020,118.1625
2019-07-29 05:00:00,5021,264.78749999999997
2019-07-29 06:00:00,5022,434.7
2019-07-29 07:00:00,5023,581.325
2019-07-29 08:00:00,5024,751.2375
2019-07-29 09:00:00,5025,872.85
2019-07-29 10:00:00,5026,896.1375
2019-07-29 11:00:00,5027,892.6875
2019-07-29 12:00:00,5028,892.6875
2019-07-29 13:00:00,5029,781.425
2019-07-29 14:00:00,5030,631.35
2019-07-29 15:00:00,5031,545.9625
2019-07-29 16:00:00,5032,370.875
2019-07-29 17:00:00,5033,160.425
2019-07-29 18:00:00,5034,75.0375
2019-07-29 19:00:00,5035,27.6
2019-07-29 20:00:00,5036,0.8625
2019-07-29 21:00:00,5037,0.0
2019-07-29 22:00:00,5038,0.0
2019-07-29 23:00:00,5039,0.0
2019-07-30 00:00:00,5040,0.0
2019-07-30 01:00:00,5041,0.0
2019-07-30 02:00:00,5042,0.0
2019-07-30 03:00:00,5043,3.45
2019-07-30 04:00:00,5044,27.6
2019-07-30 05:00:00,5045,130.23749999999998
2019-07-30 06:00:00,5046,176.8125
2019-07-30 07:00:00,5047,196.65
2019-07-30 08:00:00,5048,468.3375
2019-07-30 09:00:00,5049,921.15
2019-07-30 10:00:00,5050,954.7875
2019-07-30 11:00:00,5051,927.1875
2019-07-30 12:00:00,5052,850.425
2019-07-30 13:00:00,5053,889.2375
2019-07-30 14:00:00,5054,660.675
2019-07-30 15:00:00,5055,531.3000000000001
2019-07-30 16:00:00,5056,366.5625
2019-07-30 17:00:00,5057,213.9
2019-07-30 18:00:00,5058,98.325
2019-07-30 19:00:00,5059,26.7375
2019-07-30 20:00:00,5060,0.0
2019-07-30 21:00:00,5061,0.0
2019-07-30 22:00:00,5062,0.0
2019-07-30 23:00:00,5063,0.0
2019-07-31 00:00:00,5064,0.0
2019-07-31 01:00:00,5065,0.0
2019-07-31 02:00:00,5066,0.8625
2019-07-31 03:00:00,5067,35.3625
2019-07-31 04:00:00,5068,107.8125
2019-07-31 05:00:00,5069,232.0125
2019-07-31 06:00:00,5070,450.225
2019-07-31 07:00:00,5071,627.9
2019-07-31 08:00:00,5072,812.475
2019-07-31 09:00:00,5073,904.7625
2019-07-31 10:00:00,5074,970.3125
2019-07-31 11:00:00,5075,974.625
2019-07-31 12:00:00,5076,938.4
2019-07-31 13:00:00,5077,817.65
2019-07-31 14:00:00,5078,654.6375
2019-07-31 15:00:00,5079,487.3125
2019-07-31 16:00:00,5080,284.625
2019-07-31 17:00:00,5081,157.8375
2019-07-31 18:00:00,5082,76.7625
2019-07-31 19:00:00,5083,18.975
2019-07-31 20:00:00,5084,0.0
2019-07-31 21:00:00,5085,0.0
2019-07-31 22:00:00,5086,0.0
2019-07-31 23:00:00,5087,0.0
2019-08-01 00:00:00,5088,0.0
2019-08-01 01:00:00,5089,0.0
2019-08-01 02:00:00,5090,0.8625
2019-08-01 03:00:00,5091,44.85
2019-08-01 04:00:00,5092,148.35
2019-08-01 05:00:00,5093,290.6625
2019-08-01 06:00:00,5094,437.2875
2019-08-01 07:00:00,5095,537.3375
2019-08-01 08:00:00,5096,610.65
2019-08-01 09:00:00,5097,613.2375
2019-08-01 10:00:00,5098,879.75
2019-08-01 11:00:00,5099,941.85
2019-08-01 12:00:00,5100,913.3875
2019-08-01 13:00:00,5101,812.475
2019-08-01 14:00:00,5102,658.0875
2019-08-01 15:00:00,5103,482.1375
2019-08-01 16:00:00,5104,316.5375
2019-08-01 17:00:00,5105,167.325
2019-08-01 18:00:00,5106,83.6625
2019-08-01 19:00:00,5107,20.7
2019-08-01 20:00:00,5108,0.0
2019-08-01 21:00:00,5109,0.0
2019-08-01 22:00:00,5110,0.0
2019-08-01 23:00:00,5111,0.0
2019-08-02 00:00:00,5112,0.0
2019-08-02 01:00:00,5113,0.0
2019-08-02 02:00:00,5114,0.0
2019-08-02 03:00:00,5115,22.425
2019-08-02 04:00:00,5116,104.3625
2019-08-02 05:00:00,5117,255.3
2019-08-02 06:00:00,5118,442.4625
2019-08-02 07:00:00,5119,626.175
2019-08-02 08:00:00,5120,809.025
2019-08-02 09:00:00,5121,905.625
2019-08-02 10:00:00,5122,959.1
2019-08-02 11:00:00,5123,977.2125
2019-08-02 12:00:00,5124,946.1625
2019-08-02 13:00:00,5125,825.4125
2019-08-02 14:00:00,5126,665.85
2019-08-02 15:00:00,5127,482.1375
2019-08-02 16:00:00,5128,320.85
2019-08-02 17:00:00,5129,164.7375
2019-08-02 18:00:00,5130,67.27499999999999
2019-08-02 19:00:00,5131,19.8375
2019-08-02 20:00:00,5132,0.0
2019-08-02 21:00:00,5133,0.0
2019-08-02 22:00:00,5134,0.0
2019-08-02 23:00:00,5135,0.0
2019-08-03 00:00:00,5136,0.0
2019-08-03 01:00:00,5137,0.0
2019-08-03 02:00:00,5138,0.0
2019-08-03 03:00:00,5139,1.725
2019-08-03 04:00:00,5140,34.5
2019-08-03 05:00:00,5141,49.1625
2019-08-03 06:00:00,5142,129.375
2019-08-03 07:00:00,5143,205.275
2019-08-03 08:00:00,5144,280.3125
2019-08-03 09:00:00,5145,381.225
2019-08-03 10:00:00,5146,528.7125
2019-08-03 11:00:00,5147,546.8249999999999
2019-08-03 12:00:00,5148,533.8874999999999
2019-08-03 13:00:00,5149,401.925
2019-08-03 14:00:00,5150,354.4875
2019-08-03 15:00:00,5151,559.7625
2019-08-03 16:00:00,5152,371.7375
2019-08-03 17:00:00,5153,213.9
2019-08-03 18:00:00,5154,91.425
2019-08-03 19:00:00,5155,16.3875
2019-08-03 20:00:00,5156,0.0
2019-08-03 21:00:00,5157,0.0
2019-08-03 22:00:00,5158,0.0
2019-08-03 23:00:00,5159,0.0
2019-08-04 00:00:00,5160,0.0
2019-08-04 01:00:00,5161,0.0
2019-08-04 02:00:00,5162,0.0
2019-08-04 03:00:00,5163,2.5875
2019-08-04 04:00:00,5164,31.9125
2019-08-04 05:00:00,5165,110.4
2019-08-04 06:00:00,5166,217.35
2019-08-04 07:00:00,5167,229.425
2019-08-04 08:00:00,5168,338.1
2019-08-04 09:00:00,5169,575.2875
2019-08-04 10:00:00,5170,959.9625
2019-08-04 11:00:00,5171,878.025
2019-08-04 12:00:00,5172,892.6875
2019-08-04 13:00:00,5173,786.6
2019-08-04 14:00:00,5174,682.2375
2019-08-04 15:00:00,5175,495.075
2019-08-04 16:00:00,5176,293.25
2019-08-04 17:00:00,5177,158.7
2019-08-04 18:00:00,5178,76.7625
2019-08-04 19:00:00,5179,14.6625
2019-08-04 20:00:00,5180,0.0
2019-08-04 21:00:00,5181,0.0
2019-08-04 22:00:00,5182,0.0
2019-08-04 23:00:00,5183,0.0
2019-08-05 00:00:00,5184,0.0
2019-08-05 01:00:00,5185,0.0
2019-08-05 02:00:00,5186,0.0
2019-08-05 03:00:00,5187,3.45
2019-08-05 04:00:00,5188,23.2875
2019-08-05 05:00:00,5189,43.125
2019-08-05 06:00:00,5190,66.41250000000001
2019-08-05 07:00:00,5191,144.9
2019-08-05 08:00:00,5192,188.025
2019-08-05 09:00:00,5193,307.05
2019-08-05 10:00:00,5194,436.425
2019-08-05 11:00:00,5195,493.35
2019-08-05 12:00:00,5196,582.1875
2019-08-05 13:00:00,5197,657.225
2019-08-05 14:00:00,5198,575.2875
2019-08-05 15:00:00,5199,442.4625
2019-08-05 16:00:00,5200,288.9375
2019-08-05 17:00:00,5201,148.35
2019-08-05 18:00:00,5202,70.725
2019-08-05 19:00:00,5203,7.7625
2019-08-05 20:00:00,5204,0.0
2019-08-05 21:00:00,5205,0.0
2019-08-05 22:00:00,5206,0.0
2019-08-05 23:00:00,5207,0.0
2019-08-06 00:00:00,5208,0.0
2019-08-06 01:00:00,5209,0.0
2019-08-06 02:00:00,5210,0.0
2019-08-06 03:00:00,5211,19.8375
2019-08-06 04:00:00,5212,104.3625
2019-08-06 05:00:00,5213,250.125
2019-08-06 06:00:00,5214,421.7625
2019-08-06 07:00:00,5215,613.2375
2019-08-06 08:00:00,5216,764.175
2019-08-06 09:00:00,5217,877.1625
2019-08-06 10:00:00,5218,933.225
2019-08-06 11:00:00,5219,933.225
2019-08-06 12:00:00,5220,891.825
2019-08-06 13:00:00,5221,769.35
2019-08-06 14:00:00,5222,604.6125
2019-08-06 15:00:00,5223,432.975
2019-08-06 16:00:00,5224,278.5875
2019-08-06 17:00:00,5225,157.8375
2019-08-06 18:00:00,5226,73.3125
2019-08-06 19:00:00,5227,6.9
2019-08-06 20:00:00,5228,0.0
2019-08-06 21:00:00,5229,0.0
2019-08-06 22:00:00,5230,0.0
2019-08-06 23:00:00,5231,0.0
2019-08-07 00:00:00,5232,0.0
2019-08-07 01:00:00,5233,0.0
2019-08-07 02:00:00,5234,0.0
2019-08-07 03:00:00,5235,16.3875
2019-08-07 04:00:00,5236,87.975
2019-08-07 05:00:00,5237,119.025
2019-08-07 06:00:00,5238,223.3875
2019-08-07 07:00:00,5239,498.525
2019-08-07 08:00:00,5240,741.75
2019-08-07 09:00:00,5241,868.5375
2019-08-07 10:00:00,5242,921.15
2019-08-07 11:00:00,5243,914.25
2019-08-07 12:00:00,5244,890.9625
2019-08-07 13:00:00,5245,766.7625
2019-08-07 14:00:00,5246,614.9625
2019-08-07 15:00:00,5247,434.7
